1.998e+07,1,19,17389,16527
1.998e+07,2,15.972,16866,15940
1.998e+07,3,15.006,16714,15942
1.998e+07,4,14.996,16964,16489
1.998e+07,5,15.003,17925,18069
1.998e+07,6,19.732,20410,20637
1.998e+07,7,23.494,23053,22984
1.998e+07,8,24.88,24739,24502
1.998e+07,9,25.648,25599,25231
1.998e+07,10,25.938,26593,25655
1.998e+07,11,25.996,26874,25637
1.998e+07,12,25.997,26847,25536
1.998e+07,13,25.862,26700,25261
1.998e+07,14,25.902,26499,24941
1.998e+07,15,25.825,26074,24738
1.998e+07,16,25.648,25611,24536
1.998e+07,17,25.434,25403,24365
1.998e+07,18,25.034,25321,24280
1.998e+07,19,25.694,26068,25371
1.998e+07,20,25.999,28043,25844
1.998e+07,21,26.651,27051,23697
1.998e+07,22,26.105,25091,21296
1.998e+07,23,25.107,22266,19597
1.998e+07,24,22.473,20065,18055
1.998e+07,1,18.168,18905,18405
1.998e+07,2,15.002,18206,17859
1.998e+07,3,14.994,17950,17562
1.998e+07,4,14.949,17986,18068
1.998e+07,5,15.001,18927,19625
1.998e+07,6,16.01,21370,22365
1.998e+07,7,21.655,23883,24425
1.998e+07,8,24.1,25312,25447
1.998e+07,9,24.59,26107,26292
1.998e+07,10,24.851,26667,26648
1.998e+07,11,24.965,26793,26870
1.998e+07,12,24.995,26638,26960
1.998e+07,13,24.701,26526,26969
1.998e+07,14,24.644,26366,26814
1.998e+07,15,24.605,25986,26402
1.998e+07,16,24.363,25558,26085
1.998e+07,17,23.816,25172,25897
1.998e+07,18,22.537,24819,25837
1.998e+07,19,23.555,25129,26659
1.998e+07,20,24.295,27549,26990
1.998e+07,21,24.366,26926,25394
1.998e+07,22,24,24947,22964
1.998e+07,23,23.966,22301,20605
1.998e+07,24,20.67,19964,19073
1.998e+07,1,17.501,18717,18338
1.998e+07,2,14.596,18091,17933
1.998e+07,3,13.101,17820,17857
1.998e+07,4,13.39,17957,18245
1.998e+07,5,15,18931,19886
1.998e+07,6,19.731,21420,22509
1.998e+07,7,23.426,23851,24278
1.998e+07,8,24.277,25311,25555
1.998e+07,9,24.561,25998,26388
1.998e+07,10,24.791,26501,26979
1.998e+07,11,24.821,26726,27122
1.998e+07,12,24.841,26573,27072
1.998e+07,13,24.999,26544,27028
1.998e+07,14,24.99,26344,26920
1.998e+07,15,24.96,26137,26788
1.998e+07,16,24.954,25690,26600
1.998e+07,17,24.811,25263,26097
1.998e+07,18,24.171,24944,26192
1.998e+07,19,24.454,25292,26817
1.998e+07,20,24.944,27522,27463
1.998e+07,21,25.149,27006,25877
1.998e+07,22,24.635,24958,23457
1.998e+07,23,23.442,22133,20973
1.998e+07,24,20.59,20015,19563
1.998e+07,1,13.002,18671,18977
1.998e+07,2,11.992,18029,18480
1.998e+07,3,10.492,17671,18353
1.998e+07,4,9.2778,17687,18752
1.998e+07,5,12.99,18754,20363
1.998e+07,6,15.213,21166,22835
1.998e+07,7,23.648,23496,24967
1.998e+07,8,25.948,24969,26175
1.998e+07,9,26.544,25710,27146
1.998e+07,10,27.107,26531,27756
1.998e+07,11,27.297,26788,27822
1.998e+07,12,27.395,26707,27739
1.998e+07,13,27.145,26765,27864
1.998e+07,14,26.926,26666,27910
1.998e+07,15,26.7,26271,27535
1.998e+07,16,26.348,26025,26715
1.998e+07,17,26.462,25457,26444
1.998e+07,18,25.414,25001,25987
1.998e+07,19,25.442,24929,26856
1.998e+07,20,26.952,27173,27867
1.998e+07,21,27.319,26538,26644
1.998e+07,22,26.661,24677,24238
1.998e+07,23,23.89,22115,21853
1.998e+07,24,19.738,19781,20012
1.998e+07,1,20.997,18464,18283
1.998e+07,2,15.004,17781,17802
1.998e+07,3,14.353,17314,17685
1.998e+07,4,13.009,17273,18182
1.998e+07,5,15.002,18072,19661
1.998e+07,6,22.991,20026,21990
1.998e+07,7,21.992,21952,24143
1.998e+07,8,26.273,23702,25549
1.998e+07,9,24.849,24746,26550
1.998e+07,10,24.979,25719,27039
1.998e+07,11,24.98,26064,26956
1.998e+07,12,24.97,25871,26940
1.998e+07,13,24.604,25635,26806
1.998e+07,14,24.667,25452,26614
1.998e+07,15,24.224,25016,26112
1.998e+07,16,24.23,24665,25670
1.998e+07,17,24.221,24131,24966
1.998e+07,18,23.221,23825,24373
1.998e+07,19,24.228,23749,25226
1.998e+07,20,26.559,25582,26310
1.998e+07,21,26.847,24957,25193
1.998e+07,22,26.059,23638,23122
1.998e+07,23,26.023,21405,20991
1.998e+07,24,23.126,19329,19231
1.998e+07,1,22.012,18153,19111
1.998e+07,2,18.258,17404,18351
1.998e+07,3,15.009,16927,17944
1.998e+07,4,15.005,16843,18063
1.998e+07,5,14.776,17112,18742
1.998e+07,6,14.863,17963,19492
1.998e+07,7,14.181,18544,20573
1.998e+07,8,14.634,20059,21936
1.998e+07,9,15.004,21829,23102
1.998e+07,10,17,22865,23795
1.998e+07,11,19.731,23416,23886
1.998e+07,12,19.732,23416,23674
1.998e+07,13,18.991,23047,23458
1.998e+07,14,16.999,22712,23175
1.998e+07,15,16.993,22321,22780
1.998e+07,16,15.009,22103,22812
1.998e+07,17,15.008,22243,22735
1.998e+07,18,15,22283,22764
1.998e+07,19,16.991,22918,23952
1.998e+07,20,20.997,24705,25095
1.998e+07,21,21.993,24075,24128
1.998e+07,22,21.227,22885,22356
1.998e+07,23,23.131,21179,20580
1.998e+07,24,18.476,19174,18870
1.998e+07,1,25,17764,17814
1.998e+07,2,21.12,17011,16760
1.998e+07,3,20.17,16607,16652
1.998e+07,4,18.174,16546,16649
1.998e+07,5,13.504,16721,16920
1.998e+07,6,12.002,17352,17342
1.998e+07,7,12.004,17921,18327
1.998e+07,8,17.472,19093,19462
1.998e+07,9,20.773,20177,20473
1.998e+07,10,25.106,20402,20872
1.998e+07,11,25.393,20607,21131
1.998e+07,12,25.288,20547,21144
1.998e+07,13,24.991,20311,20848
1.998e+07,14,24.995,19981,20645
1.998e+07,15,24.973,19582,20583
1.998e+07,16,24.903,19353,20611
1.998e+07,17,24.478,19462,20891
1.998e+07,18,24.999,19896,21098
1.998e+07,19,26.032,20830,22524
1.998e+07,20,28.239,23744,23103
1.998e+07,21,28.261,23482,22724
1.998e+07,22,26.988,22216,20957
1.998e+07,23,25.288,20111,18913
1.998e+07,24,21.638,18458,17496
1.998e+07,1,17.473,17403,17731
1.998e+07,2,13.009,17000,16225
1.998e+07,3,13.006,16904,16249
1.998e+07,4,13.009,17183,16787
1.998e+07,5,17.475,18283,18327
1.998e+07,6,21.808,20831,20402
1.998e+07,7,26.694,23230,22849
1.998e+07,8,28.067,25098,24487
1.998e+07,9,28.192,26026,25707
1.998e+07,10,29.09,26734,26383
1.998e+07,11,28.642,27105,26430
1.998e+07,12,28.38,26866,26334
1.998e+07,13,28.209,26650,26433
1.998e+07,14,28.4,26359,26074
1.998e+07,15,27.926,25987,25916
1.998e+07,16,27.514,25498,25681
1.998e+07,17,26.704,25249,25286
1.998e+07,18,25.983,25305,24978
1.998e+07,19,26.223,25786,25708
1.998e+07,20,27.555,27712,26437
1.998e+07,21,28.131,26961,25069
1.998e+07,22,26.778,24763,22546
1.998e+07,23,25.925,22104,20088
1.998e+07,24,21.112,19990,18492
1.998e+07,1,16.724,18751,17816
1.998e+07,2,15.014,18186,17391
1.998e+07,3,15.013,17904,17289
1.998e+07,4,15.014,18046,17366
1.998e+07,5,15.016,19065,18123
1.998e+07,6,24.175,21609,20393
1.998e+07,7,25.978,24038,23312
1.998e+07,8,27.616,25557,25246
1.998e+07,9,27.269,26085,26048
1.998e+07,10,27.711,26606,26683
1.998e+07,11,27.787,26654,26754
1.998e+07,12,27.765,26499,26490
1.998e+07,13,27.234,26338,26265
1.998e+07,14,27.392,26123,26055
1.998e+07,15,26.951,25763,25750
1.998e+07,16,26.509,25364,25165
1.998e+07,17,25.97,24905,24815
1.998e+07,18,25.072,24822,24407
1.998e+07,19,25.733,25144,24518
1.998e+07,20,27.262,27494,26627
1.998e+07,21,27.86,27040,26254
1.998e+07,22,26.625,24951,24167
1.998e+07,23,25.675,22198,21468
1.998e+07,24,20.414,19961,19371
1.998e+07,1,15.519,18779,18338
1.998e+07,2,14.999,18108,17863
1.998e+07,3,13.993,17875,17824
1.998e+07,4,14,18039,18396
1.998e+07,5,15.512,19009,20174
1.998e+07,6,23.845,21707,22786
1.998e+07,7,26.542,24181,24787
1.998e+07,8,27.976,25416,25906
1.998e+07,9,27.283,26020,26476
1.998e+07,10,27.746,26484,26791
1.998e+07,11,28.409,26640,26714
1.998e+07,12,27.827,26420,26555
1.998e+07,13,27.996,26263,26410
1.998e+07,14,27.678,26068,26173
1.998e+07,15,27.169,25629,25866
1.998e+07,16,26.916,25255,25468
1.998e+07,17,26.392,24810,25056
1.998e+07,18,25.821,24491,24845
1.998e+07,19,26.015,24564,25863
1.998e+07,20,27.73,27067,26849
1.998e+07,21,27.969,26702,25409
1.998e+07,22,26.596,24628,22980
1.998e+07,23,25.763,21990,20606
1.998e+07,24,20.993,19938,19143
1.998e+07,1,16.056,18765,19108
1.998e+07,2,14.64,21611,18600
1.998e+07,3,13.573,17891,18451
1.998e+07,4,13.749,18140,18476
1.998e+07,5,15.453,19197,19191
1.998e+07,6,24.7,21838,21501
1.998e+07,7,26.493,24145,24061
1.998e+07,8,27.09,25413,25804
1.998e+07,9,27.079,25937,26882
1.998e+07,10,27.492,26426,27650
1.998e+07,11,28.398,26602,28005
1.998e+07,12,28.991,26580,27939
1.998e+07,13,28.505,26470,28061
1.998e+07,14,28.201,26334,28049
1.998e+07,15,27.75,25971,27813
1.998e+07,16,27.023,25654,27347
1.998e+07,17,26.49,25163,26739
1.998e+07,18,26.116,24638,26219
1.998e+07,19,26.045,24544,25996
1.998e+07,20,27.815,26854,27214
1.998e+07,21,27.987,26446,27672
1.998e+07,22,26.49,24586,25699
1.998e+07,23,26.208,21803,23174
1.998e+07,24,20.494,19627,20793
1.998e+07,1,17.006,18508,18624
1.998e+07,2,16.081,17872,18070
1.998e+07,3,16.068,17598,17958
1.998e+07,4,16.075,17884,18517
1.998e+07,5,17.003,18802,20153
1.998e+07,6,26.863,21343,22683
1.998e+07,7,28.655,23433,24502
1.998e+07,8,30.15,24855,25595
1.998e+07,9,30.68,25652,26191
1.998e+07,10,30.752,26263,26519
1.998e+07,11,30.847,26842,26843
1.998e+07,12,30.648,26676,26593
1.998e+07,13,30.494,26743,26472
1.998e+07,14,30.623,26666,26446
1.998e+07,15,30.51,26423,26167
1.998e+07,16,29.95,25720,25623
1.998e+07,17,28.283,24978,24927
1.998e+07,18,27.43,24316,24376
1.998e+07,19,26.969,24026,24688
1.998e+07,20,29.244,25752,26067
1.998e+07,21,31.224,25574,25068
1.998e+07,22,29.824,24171,23211
1.998e+07,23,29.367,21809,20967
1.998e+07,24,25.686,19735,19309
1.998e+07,1,23.695,18392,19036
1.998e+07,2,21.084,17671,18436
1.998e+07,3,20.447,17286,18026
1.998e+07,4,20.314,17207,18196
1.998e+07,5,20.557,17622,18762
1.998e+07,6,21.831,18543,19595
1.998e+07,7,23.69,19107,20807
1.998e+07,8,25.364,20586,22305
1.998e+07,9,26.489,21956,23593
1.998e+07,10,27.238,22899,23981
1.998e+07,11,27.466,23168,24030
1.998e+07,12,27.913,23251,23853
1.998e+07,13,27.635,22905,23630
1.998e+07,14,27.066,22671,23365
1.998e+07,15,26.48,22435,23135
1.998e+07,16,26.356,22227,23070
1.998e+07,17,26.241,22164,23089
1.998e+07,18,26.238,22107,23093
1.998e+07,19,26.486,22121,24265
1.998e+07,20,28.499,24282,25360
1.998e+07,21,30.947,23932,24245
1.998e+07,22,28.723,22583,22731
1.998e+07,23,28.157,20701,20764
1.998e+07,24,22.222,18992,19207
1.998e+07,1,22.183,17583,17813
1.998e+07,2,21.113,16935,16579
1.998e+07,3,21.054,16495,16383
1.998e+07,4,20.995,16412,16340
1.998e+07,5,20.814,16534,16607
1.998e+07,6,20.708,17148,16782
1.998e+07,7,20.6,17435,17540
1.998e+07,8,20.914,18761,18802
1.998e+07,9,21.147,20228,20003
1.998e+07,10,24.062,21141,20697
1.998e+07,11,25.674,21649,21119
1.998e+07,12,25.987,21964,21280
1.998e+07,13,25.979,21939,21353
1.998e+07,14,26.096,21919,21378
1.998e+07,15,25.967,21899,21412
1.998e+07,16,25.874,22043,21414
1.998e+07,17,26.232,22318,21631
1.998e+07,18,27.477,22593,21752
1.998e+07,19,26.129,22635,22821
1.998e+07,20,28.882,24824,23237
1.998e+07,21,31.449,24712,22577
1.998e+07,22,28.051,22835,20651
1.998e+07,23,25.812,20389,18664
1.998e+07,24,21.162,18569,17323
1.998e+07,1,16.003,17696,16614
1.998e+07,2,15.16,16884,16280
1.998e+07,3,14.008,16692,16230
1.998e+07,4,14.991,16876,16716
1.998e+07,5,16,17886,18328
1.998e+07,6,19.933,20519,20791
1.998e+07,7,25.874,23101,22891
1.998e+07,8,28.485,24840,24453
1.998e+07,9,29.35,26042,25661
1.998e+07,10,32.453,26994,26532
1.998e+07,11,34.951,27686,26938
1.998e+07,12,35.786,28196,27220
1.998e+07,13,36.306,28603,27453
1.998e+07,14,36.741,29023,27690
1.998e+07,15,36.009,29069,27490
1.998e+07,16,34.995,28900,27154
1.998e+07,17,33.28,28437,26531
1.998e+07,18,32.415,27505,25681
1.998e+07,19,29.014,26961,25713
1.998e+07,20,32.422,28631,27147
1.998e+07,21,34.93,28002,25634
1.998e+07,22,30.747,25493,23012
1.998e+07,23,28.42,23079,20543
1.998e+07,24,22.992,20183,18874
1.998e+07,1,15.142,18842,19809
1.998e+07,2,14.47,18085,19213
1.998e+07,3,14.158,17763,19008
1.998e+07,4,13.469,17690,19506
1.998e+07,5,14.683,18612,21165
1.998e+07,6,17.003,20978,24095
1.998e+07,7,22.868,23402,26268
1.998e+07,8,27.931,25030,27682
1.998e+07,9,28.13,26406,28926
1.998e+07,10,29.002,27644,29764
1.998e+07,11,29.746,28562,30072
1.998e+07,12,30.339,29201,30171
1.998e+07,13,30.476,29866,30463
1.998e+07,14,31.95,30574,30396
1.998e+07,15,32.316,30824,30277
1.998e+07,16,32.534,30890,29788
1.998e+07,17,31.888,30367,28949
1.998e+07,18,30.473,29439,27910
1.998e+07,19,29.474,28352,28734
1.998e+07,20,30.643,29710,30346
1.998e+07,21,32.998,29021,28426
1.998e+07,22,29.112,26503,25530
1.998e+07,23,27.189,23212,22662
1.998e+07,24,22.258,20686,20256
1.998e+07,1,14.515,19693,19746
1.998e+07,2,14.017,18837,19184
1.998e+07,3,13.526,18156,18870
1.998e+07,4,13.517,18210,18993
1.998e+07,5,14.015,19054,19591
1.998e+07,6,18.738,21569,21572
1.998e+07,7,20.994,23869,24603
1.998e+07,8,26.907,25489,26435
1.998e+07,9,27.567,26831,27883
1.998e+07,10,28.995,27944,29043
1.998e+07,11,29.968,28777,29752
1.998e+07,12,29.769,29186,29849
1.998e+07,13,29.712,29469,30078
1.998e+07,14,29.715,29556,30391
1.998e+07,15,29.242,29507,30625
1.998e+07,16,28.996,29302,30419
1.998e+07,17,27.829,28616,29784
1.998e+07,18,25.86,27707,28650
1.998e+07,19,25.369,27058,27707
1.998e+07,20,27.562,28319,28925
1.998e+07,21,30.035,27791,28891
1.998e+07,22,27.044,25358,26528
1.998e+07,23,24.469,22369,23579
1.998e+07,24,19.747,20025,21257
1.998e+07,1,14.543,18718,19120
1.998e+07,2,14.525,18083,18584
1.998e+07,3,14.504,17746,18435
1.998e+07,4,14.5,17794,18288
1.998e+07,5,14.521,18631,19057
1.998e+07,6,19.737,21053,21478
1.998e+07,7,20.887,23661,24074
1.998e+07,8,26.835,25104,25847
1.998e+07,9,26.992,26067,26831
1.998e+07,10,27.952,27042,27604
1.998e+07,11,28.884,27400,28061
1.998e+07,12,28.807,27437,28066
1.998e+07,13,27.743,27473,27971
1.998e+07,14,28.05,27325,27918
1.998e+07,15,27.423,27125,27755
1.998e+07,16,26.973,26742,27219
1.998e+07,17,26.928,26239,26660
1.998e+07,18,26.349,25873,25998
1.998e+07,19,24.702,25792,25823
1.998e+07,20,26.854,27335,28046
1.998e+07,21,28.117,27036,27419
1.998e+07,22,26.971,24796,25499
1.998e+07,23,24.774,21910,22801
1.998e+07,24,19.738,19788,20451
1.998e+07,1,14.032,18527,19939
1.998e+07,2,13.519,18020,18730
1.998e+07,3,12.966,17653,18573
1.998e+07,4,12.967,17746,18587
1.998e+07,5,13.536,18604,19361
1.998e+07,6,16.007,20975,21417
1.998e+07,7,20,23579,23679
1.998e+07,8,26.363,24892,25663
1.998e+07,9,26.772,25996,26788
1.998e+07,10,28.036,26596,27401
1.998e+07,11,29.06,27089,27959
1.998e+07,12,28.542,27105,27916
1.998e+07,13,28.373,27057,27634
1.998e+07,14,28.357,26861,27526
1.998e+07,15,26.925,26635,27220
1.998e+07,16,26.597,26110,26584
1.998e+07,17,25.976,25428,25957
1.998e+07,18,24.527,24677,25173
1.998e+07,19,25.507,24359,24808
1.998e+07,20,26.09,26040,27073
1.998e+07,21,26.757,25777,26785
1.998e+07,22,25.667,24247,25187
1.998e+07,23,23.963,21850,22850
1.998e+07,24,18.96,19578,20772
1.998e+07,1,9.9912,18474,19297
1.998e+07,2,6.7997,17780,18983
1.998e+07,3,6.7914,17120,18558
1.998e+07,4,6.79,16989,18711
1.998e+07,5,6.7929,17391,19042
1.998e+07,6,7.2408,18240,19599
1.998e+07,7,6.7985,19016,20324
1.998e+07,8,6.496,20640,22123
1.998e+07,9,12.31,22034,23684
1.998e+07,10,17.995,23079,24565
1.998e+07,11,17.99,23454,24859
1.998e+07,12,17.751,23375,24809
1.998e+07,13,15.017,23180,24713
1.998e+07,14,14.492,22921,24528
1.998e+07,15,10.539,22519,24179
1.998e+07,16,10.992,22295,23936
1.998e+07,17,13.205,22202,23969
1.998e+07,18,15.017,22113,23954
1.998e+07,19,15.013,22232,24005
1.998e+07,20,17.76,24077,25152
1.998e+07,21,25.165,24014,24677
1.998e+07,22,17.998,22721,23592
1.998e+07,23,14.203,20798,21761
1.998e+07,24,10.996,18933,19518
1.998e+07,1,8.0056,17707,17687
1.998e+07,2,6.7957,17238,17030
1.998e+07,3,6.7918,16769,16772
1.998e+07,4,5.8749,16669,16592
1.998e+07,5,5.996,16868,16605
1.998e+07,6,6.7908,17228,16924
1.998e+07,7,6.7943,17510,17242
1.998e+07,8,6.7902,18774,18757
1.998e+07,9,8.998,20073,20329
1.998e+07,10,15.962,20998,21608
1.998e+07,11,20.992,21578,22389
1.998e+07,12,20.998,21816,22857
1.998e+07,13,21.492,21900,22919
1.998e+07,14,21.49,21833,23036
1.998e+07,15,20.999,21807,23174
1.998e+07,16,21.492,21985,23387
1.998e+07,17,21.496,22213,23626
1.998e+07,18,21.497,22469,23787
1.998e+07,19,22.003,22479,23472
1.998e+07,20,24.929,24712,25110
1.998e+07,21,26.23,24801,25349
1.998e+07,22,24.291,23055,23416
1.998e+07,23,15.255,20782,21032
1.998e+07,24,12.002,18713,19014
1.998e+07,1,9.2826,17810,18071
1.998e+07,2,6.7977,17239,17652
1.998e+07,3,6.7928,17069,17514
1.998e+07,4,6.7918,17158,17664
1.998e+07,5,8.2108,18154,18575
1.998e+07,6,20.003,20587,20438
1.998e+07,7,25.047,23153,22954
1.998e+07,8,26.469,24833,25368
1.998e+07,9,28.21,26116,27027
1.998e+07,10,28.892,27224,28288
1.998e+07,11,34.967,28336,29116
1.998e+07,12,34.961,28697,29414
1.998e+07,13,35.469,29273,29733
1.998e+07,14,35.967,29837,30092
1.998e+07,15,35.967,29674,30237
1.998e+07,16,35.977,29591,30020
1.998e+07,17,35.928,29126,29414
1.998e+07,18,34.281,28197,28541
1.998e+07,19,30.431,27233,27435
1.998e+07,20,32.662,28653,28143
1.998e+07,21,35.913,28353,28328
1.998e+07,22,28.338,25717,25923
1.998e+07,23,26.081,22800,23280
1.998e+07,24,17.266,20290,20839
1.998e+07,1,11.991,18973,18416
1.998e+07,2,8.7133,18144,17887
1.998e+07,3,8.0174,17797,17758
1.998e+07,4,8.0179,17817,17811
1.998e+07,5,8.9959,18617,18720
1.998e+07,6,18.114,20846,20900
1.998e+07,7,25.416,23495,23596
1.998e+07,8,27.484,25118,25731
1.998e+07,9,27.483,26380,27290
1.998e+07,10,28.366,27480,28523
1.998e+07,11,30.038,28557,29349
1.998e+07,12,30.707,29096,29744
1.998e+07,13,31.97,29639,30116
1.998e+07,14,32.747,30182,30504
1.998e+07,15,34.679,30437,30699
1.998e+07,16,35.216,30326,30545
1.998e+07,17,32.353,29691,30012
1.998e+07,18,29.135,28821,28977
1.998e+07,19,28.815,27829,27822
1.998e+07,20,28.994,28971,28629
1.998e+07,21,33.985,28651,28914
1.998e+07,22,28.715,26257,26577
1.998e+07,23,26.079,22957,23648
1.998e+07,24,20.527,20411,21172
1.998e+07,1,11.435,19115,18559
1.998e+07,2,7.1733,18349,18079
1.998e+07,3,6.7919,17931,17993
1.998e+07,4,6.7901,17974,18475
1.998e+07,5,6.9975,18793,19804
1.998e+07,6,17.009,21091,22240
1.998e+07,7,21.993,23667,24560
1.998e+07,8,25,25334,26333
1.998e+07,9,25.545,26623,27961
1.998e+07,10,26.947,27869,29063
1.998e+07,11,28.072,28903,29654
1.998e+07,12,28.473,29469,30063
1.998e+07,13,28.599,30294,30484
1.998e+07,14,28.711,30928,30773
1.998e+07,15,28.494,31101,30796
1.998e+07,16,28.286,31034,30545
1.998e+07,17,27.465,30471,29746
1.998e+07,18,26.388,29417,28640
1.998e+07,19,26.736,28427,27589
1.998e+07,20,27.826,29425,28685
1.998e+07,21,28.755,28871,27466
1.998e+07,22,26.041,26287,24692
1.998e+07,23,26.997,22933,22279
1.998e+07,24,17.988,20368,20469
1.998e+07,1,11.81,19139,19777
1.998e+07,2,8.9924,18347,19242
1.998e+07,3,6.9983,18019,18935
1.998e+07,4,6.9936,18008,18956
1.998e+07,5,9.0696,18887,19492
1.998e+07,6,21.974,21172,21378
1.998e+07,7,23.995,23834,24379
1.998e+07,8,24.995,25296,26555
1.998e+07,9,25.268,26629,28078
1.998e+07,10,26.114,27501,29406
1.998e+07,11,26.223,28389,30088
1.998e+07,12,26.5,28551,30323
1.998e+07,13,26.572,29113,30661
1.998e+07,14,26.994,29395,31110
1.998e+07,15,26.994,29272,31263
1.998e+07,16,26.653,28790,31037
1.998e+07,17,25.893,28155,30423
1.998e+07,18,25.578,27190,28975
1.998e+07,19,24.998,26717,27842
1.998e+07,20,24.998,28017,28182
1.998e+07,21,26.538,27779,28787
1.998e+07,22,24.998,25542,26526
1.998e+07,23,25.361,22461,23631
1.998e+07,24,17.009,20287,21409
1.9981e+07,1,10.992,19043,18925
1.9981e+07,2,6.796,18427,18266
1.9981e+07,3,5.9907,18237,18166
1.9981e+07,4,4.9382,18287,18115
1.9981e+07,5,6.7923,19204,18820
1.9981e+07,6,15.008,21513,20235
1.9981e+07,7,17.002,23773,22450
1.9981e+07,8,21.418,25159,24373
1.9981e+07,9,22.327,26370,25755
1.9981e+07,10,24.01,27301,26943
1.9981e+07,11,24.956,28028,27868
1.9981e+07,12,23.435,28101,28213
1.9981e+07,13,23.991,28122,28553
1.9981e+07,14,24.596,28165,28783
1.9981e+07,15,24.657,27777,28797
